topic,normalized_stem,local_paths,drive_match,reason
research_paper,2026 if infrafabric a miniseries in seven parts md 2026 if infraf 2026 if infrafabric a miniseries in seven parts md 2026 if infrafabric a miniseries in seven parts md md,/mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/2026 - if.infrafabric A Miniseries in Seven Parts.md - 2026 - if.infraf - 2026 - if.infrafabric A Miniseries in Seven Parts.md - 2026 - if.infrafabric A Miniseries in Seven Parts.md.md.md,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,2026 if infrafabric a miniseries in seven parts md md md md md md md md md md md md md md md md md md md md md md md md md md md md md md md md md md md md md md md md md md md md md md md md md md md md md md md md md md md md md md md md md md md,/mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/2026 - if.infrafabric A Miniseries in Seven Parts.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md.md,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,2266 if whitepapers bible 23 2026 03 02t120500z,/mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/2266-if-whitepapers-bible-v4.23-2026-03-02T120500Z.md || /mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/InfraFabric/2266-if-whitepapers-bible-v4.23-2026-03-02T120500Z.md,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,2302 if trace full explainer 2 2026 03 03t004910z,/mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/2302-if-trace-full-explainer-v1.2-2026-03-03T004910Z.md || /mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/InfraFabric/2302-if-trace-full-explainer-v1.2-2026-03-03T004910Z.md,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,2308 if bus full explainer 5 2026 03 03t124500z,/mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/2308-if-bus-full-explainer-v1.5-2026-03-03T124500Z.md || /mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/InfraFabric/2308-if-bus-full-explainer-v1.5-2026-03-03T124500Z.md,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,2312 agent rook full explainer 4 2026 03 03t141200z,/mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/2312-agent-rook-full-explainer-v1.4-2026-03-03T141200Z.md || /mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/InfraFabric/2312-agent-rook-full-explainer-v1.4-2026-03-03T141200Z.md,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,2313 if context full explainer 3 2026 03 03t145500z,/mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/2313-if-context-full-explainer-v1.3-2026-03-03T145500Z.md || /mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/InfraFabric/2313-if-context-full-explainer-v1.3-2026-03-03T145500Z.md,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,2315 if knowledge full explainer 1 2026 03 03t150500z,/mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/2315-if-knowledge-full-explainer-v1.1-2026-03-03T150500Z.md || /mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/InfraFabric/2315-if-knowledge-full-explainer-v1.1-2026-03-03T150500Z.md,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,2342 martin lepage external review profile 0 2026 03 05t142630z,/mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/2342-martin-lepage-external-review-profile-v1.0-2026-03-05T142630Z.md || /mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/InfraFabric/2342-martin-lepage-external-review-profile-v1.0-2026-03-05T142630Z.md,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,2343 if infrafabric miniseries 0 2026 03 05t150000z,/mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/2343-if-infrafabric-miniseries-v1.0-2026-03-05T150000Z.md || /mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/InfraFabric/2343-if-infrafabric-miniseries-v1.0-2026-03-05T150000Z.md,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,2344 if story white paper 0 2026 03 06t024316z,/mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/2344-if-story-white-paper-v1.0-2026-03-06T024316Z.md || /mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/InfraFabric/2344-if-story-white-paper-v1.0-2026-03-06T024316Z.md || /mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/separate-product-story/2344-if-story-white-paper-v1.0-2026-03-06T024316Z.md || /mnt/c/Users/softinfo/Documents/INTERNAL/InfraFabric/2344-if-story-white-paper-v1.0-2026-03-06T024316Z.md,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,2345 martin lepage work profile infrafabric mapping,/mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/2345-martin-lepage-work-profile-infrafabric-mapping.md || /mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/InfraFabric/2345-martin-lepage-work-profile-infrafabric-mapping.md,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,2346 if blackboard full explainer 3 2026 03 06t080636z,/mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/2346-if-blackboard-full-explainer-v1.3-2026-03-06T080636Z.md || /mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/InfraFabric/2346-if-blackboard-full-explainer-v1.3-2026-03-06T080636Z.md,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,2350 if switchboard full explainer 6 2026 03 09t071047z,/mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/2350-if-switchboard-full-explainer-v1.6-2026-03-09T071047Z.md || /mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/InfraFabric/2350-if-switchboard-full-explainer-v1.6-2026-03-09T071047Z.md,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,2401 infrafabric public roadmap 1 2026 03 10t154746z,/mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/2401-infrafabric-public-roadmap-v1.1-2026-03-10T154746Z.md || /mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/InfraFabric/2401-infrafabric-public-roadmap-v1.1-2026-03-10T154746Z.md,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,611 if story full explainer 1 2026 02 19t205546z,/mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/InfraFabric/611-if-story-full-explainer-v1.1-2026-02-19T205546Z.md || /mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/separate-product-story/611-if-story-full-explainer-v1.1-2026-02-19T205546Z.md,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,643 if gov full explainer 1 2026 02 21t023500z,/mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/643-if-gov-full-explainer-v1.1-2026-02-21T023500Z.md || /mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/InfraFabric/643-if-gov-full-explainer-v1.1-2026-02-21T023500Z.md,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,643 if gov full explainer 1 2026 02 21t023500z 1,/mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/archive/643-if-gov-full-explainer-v1.1-2026-02-21T023500Z (1).md || /mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/InfraFabric/643-if-gov-full-explainer-v1.1-2026-02-21T023500Z (1).md,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,687 if debate redteam structure optimization whitepaper 2 2026 02 22t115251z,/mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/InfraFabric/687-if-debate-redteam-structure-optimization-whitepaper-v1.2-2026-02-22T115251Z.md,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,689 if philosophy implementation whitepaper 0 2026 02 23t042636z,/mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/InfraFabric/689-if-philosophy-implementation-whitepaper-v1.0-2026-02-23T042636Z.md,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,690 if api full explainer 1 2026 02 23t050800z,/mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/InfraFabric/690-if-api-full-explainer-v1.1-2026-02-23T050800Z.md,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,713 if blackboard full explainer 2 2026 03 02t061500z,/mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/archive/713-if-blackboard-full-explainer-v1.2-2026-03-02T061500Z.md || /mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/InfraFabric/713-if-blackboard-full-explainer-v1.2-2026-03-02T061500Z.md,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,714 if switchboard full explainer 4 2026 03 02t090000z,/mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/archive/714-if-switchboard-full-explainer-v1.4-2026-03-02T090000Z.md || /mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/InfraFabric/714-if-switchboard-full-explainer-v1.4-2026-03-02T090000Z.md,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,716 if switchboard blackboard unified full explainer 2 2026 03 02t113000z,/mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/archive/716-if-switchboard-blackboard-unified-full-explainer-v1.2-2026-03-02T113000Z.md || /mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/InfraFabric/716-if-switchboard-blackboard-unified-full-explainer-v1.2-2026-03-02T113000Z.md,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,agatha all along social compass version genealogy,/mnt/c/Users/softinfo/Documents/BRAINiaC/wiki/Agatha All Along Social Compass — Version Genealogy.md,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,apex papers quick reference,/mnt/c/Users/softinfo/Documents/PAPERS_MASTER_CONSOLIDATED_2026-04-10/JOURNAL_READINESS_REPORTS/APEX_PAPERS_QUICK_REFERENCE.md,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,avatar chapter a queer reading of embodied power english,/mnt/c/Users/softinfo/Documents/BRAINiaC/wiki/Avatar Chapter — A Queer Reading of Embodied Power (English).md,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,bodies files and populist denial special issue abstract,"/mnt/c/Users/softinfo/Documents/Publications/WIP/Bodies, Files, and Populist Denial - special issue abstract.md",,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,breath of the astral year astrology monograph,/mnt/c/Users/softinfo/Documents/BRAINiaC/wiki/Breath of the Astral Year — Astrology Monograph.md,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,brutal isms art grant proposal,/mnt/c/Users/softinfo/Documents/BRAINiaC/wiki/Brutal Isms — Art Grant Proposal.md,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,buffy with selected bibliography 1,/mnt/c/Users/softinfo/Documents/PAPERS_MASTER_CONSOLIDATED_2026-04-10/APEX_SUBMISSIONS/BUFFY_FINAL_with_selected_bibliography (1).docx || /mnt/c/Users/softinfo/Documents/Publications/WIP/Working Papers/Downloads Intake 2026-03-29/Superseded/BUFFY_FINAL_with_selected_bibliography/BUFFY_FINAL_with_selected_bibliography (1).docx,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,com aur specs infrafabric implemented 2026 03 06,/mnt/c/Users/softinfo/Documents/INTERNAL/Building COMPASSaiAurorA/InfraFabric-reviewer-ready-2026-03-11/COM-AUR-specs-v3-infrafabric-implemented-2026-03-06.md,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,complete paper list martin lepage,/mnt/c/Users/softinfo/Documents/Complete Paper List — Martin Lepage.txt,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,complete paper list martin lepage corpus,/mnt/c/Users/softinfo/Documents/BRAINiaC/wiki/Complete Paper List — Martin Lepage Corpus.md,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,first method paper 1,/mnt/c/Users/softinfo/Documents/Publications/WIP/Working Papers/Downloads Intake 2026-03-29/Superseded/FIRST METHOD PAPER/FIRST METHOD PAPER (1).docx,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,first method paper version genealogy,/mnt/c/Users/softinfo/Documents/BRAINiaC/wiki/First Method Paper — Version Genealogy.md,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,henry research paper writing system,/mnt/c/Users/softinfo/Documents/BRAINiaC/wiki/HENRY — Research Paper Writing System.md,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,l99 abstract,/mnt/c/Users/softinfo/Documents/INTERNAL/Dossier Brevet Equinoxe/L99_abstract.html,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,last project ai paper prompt 2026 04 16,/mnt/c/Users/softinfo/Documents/BRAINiaC/raw sources/LAST_PROJECT_AI_PAPER_PROMPT-2026-04-16.md,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,loop hinge candidate this paper may not exist,/mnt/c/Users/softinfo/Documents/BRAINiaC/wiki/Loop Hinge Candidate — This Paper May Not Exist.md,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,manuscript,/home/cerebrhoe/manuscripts/the-palace-under-the-root-kdp/ebook/manuscript.md || /home/cerebrhoe/manuscripts/le-palais-sous-les-racines-kdp/ebook/manuscript.md,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,martin lepage publications annotated bibliography and verification leads,/mnt/c/Users/softinfo/Documents/BRAINiaC/wiki/Martin Lepage Publications — Annotated Bibliography and Verification Leads.md,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,martin lepage quick proposal template,/home/cerebrhoe/Desktop/CODEX/Martin-Lepage-Quick-Proposal-Template.md,,Topical local file has no matching normalized stem on scanned Drive roots.
research_paper,master bibliography references bibliographiques 2025,/mnt/c/Users/softinfo/Documents/BRAINiaC/wiki/Master Bibliography — Références bibliographiques 2025.md,,Topical local file has no matching normalized stem on scanned Drive roots.
